-11.0,-19.0
-11.0,-19.0
-11.0,-19.0
-11.0,-19.0
-11.0,-18.0
-11.0,-18.0
-11.0,-18.0
-11.0,-18.0
-11.0,-18.0
-11.0,-18.0
-11.0,-18.0
-11.0,-18.0
-11.0,-17.0
-11.0,-17.0
-11.0,-17.0
-11.0,-17.0
-11.0,-16.0
-11.0,-16.0
-11.0,-15.0
-11.0,-15.0
-11.0,-15.0
-11.0,-15.0
-11.0,-14.0
-11.0,-14.0
-11.0,-14.0
-11.0,-14.0
-11.0,-13.0
-11.0,-13.0
-11.0,-12.0
-11.0,-11.0
-11.0,-11.0
-11.0,-11.0
-11.0,-11.0
-11.0,-10.0
-11.0,-10.0
-11.0,-9.0
-11.0,-8.0
-11.0,-8.0
-11.0,-7.0
-11.0,-6.0
-11.0,-6.0
-11.0,-5.0
-11.0,-4.0
-11.0,-4.0
-11.0,-3.0
-11.0,-3.0
-11.0,-1.0
-11.0,-1.0
-11.0,-1.0
-11.0,-1.0
-11.0,-1.0
-11.0,2.0
-11.0,3.0
-11.0,3.0
-11.0,4.0
-11.0,15.0
-11.0,18.0
-11.0,23.0
-11.0,25.0
-11.0,33.0
-10.0,-51.0
-10.0,-45.0
-10.0,-43.0
-10.0,-38.0
-10.0,-38.0
-10.0,-37.0
-10.0,-36.0
-10.0,-35.0
-10.0,-35.0
-10.0,-34.0
-10.0,-33.0
-10.0,-33.0
-10.0,-33.0
-10.0,-32.0
-10.0,-32.0
-10.0,-32.0
-10.0,-32.0
-10.0,-31.0
-10.0,-31.0
-10.0,-30.0
-10.0,-29.0
-10.0,-29.0
-10.0,-29.0
-10.0,-29.0
-10.0,-28.0
-10.0,-28.0
-10.0,-28.0
-10.0,-27.0
-10.0,-27.0
-10.0,-27.0
-10.0,-27.0
-10.0,-27.0
-10.0,-26.0
-10.0,-26.0
-10.0,-26.0
-10.0,-26.0
-10.0,-26.0
-10.0,-26.0
-10.0,-25.0
-10.0,-25.0
-10.0,-25.0
-10.0,-25.0
-10.0,-24.0
-10.0,-24.0
-10.0,-24.0
-10.0,-24.0
-10.0,-24.0
-10.0,-24.0
-10.0,-24.0
-10.0,-24.0
-10.0,-23.0
-10.0,-23.0
-10.0,-23.0
-10.0,-23.0
-10.0,-23.0
-10.0,-23.0
-10.0,-23.0
-10.0,-22.0
-10.0,-22.0
-10.0,-22.0
-10.0,-22.0
-10.0,-22.0
-10.0,-22.0
-10.0,-21.0
-10.0,-21.0
-10.0,-21.0
-10.0,-21.0
-10.0,-20.0
-10.0,-20.0
-10.0,-20.0
-10.0,-20.0
-10.0,-20.0
-10.0,-20.0
-10.0,-20.0
-10.0,-20.0
-10.0,-19.0
-10.0,-19.0
-10.0,-19.0
-10.0,-19.0
-10.0,-18.0
-10.0,-18.0
-10.0,-18.0
-10.0,-18.0
-10.0,-18.0
-10.0,-18.0
-10.0,-18.0
-10.0,-18.0
-10.0,-18.0
-10.0,-17.0
-10.0,-17.0
-10.0,-17.0
-10.0,-17.0
-10.0,-17.0
-10.0,-17.0
-10.0,-17.0
-10.0,-16.0
-10.0,-16.0
-10.0,-16.0
-10.0,-16.0
-10.0,-16.0
-10.0,-16.0
-10.0,-16.0
-10.0,-15.0
-10.0,-15.0
-10.0,-14.0
-10.0,-14.0
-10.0,-14.0
-10.0,-14.0
-10.0,-14.0
-10.0,-14.0
-10.0,-13.0
-10.0,-13.0
-10.0,-13.0
-10.0,-13.0
-10.0,-13.0
-10.0,-13.0
-10.0,-13.0
-10.0,-13.0
-10.0,-13.0
-10.0,-12.0
-10.0,-12.0
-10.0,-12.0
-10.0,-12.0
-10.0,-12.0
-10.0,-12.0
-10.0,-12.0
-10.0,-11.0
-10.0,-11.0
-10.0,-11.0
-10.0,-11.0
-10.0,-11.0
-10.0,-10.0
-10.0,-10.0
-10.0,-10.0
-10.0,-10.0
-10.0,-10.0
-10.0,-10.0
-10.0,-10.0
-10.0,-9.0
-10.0,-9.0
-10.0,-9.0
-10.0,-9.0
-10.0,-9.0
-10.0,-8.0
-10.0,-8.0
-10.0,-8.0
-10.0,-7.0
-10.0,-7.0
-10.0,-7.0
-10.0,-6.0
-10.0,-6.0
-10.0,-6.0
-10.0,-6.0
-10.0,-5.0
-10.0,-4.0
-10.0,-4.0
-10.0,-4.0
-10.0,-4.0
-10.0,-3.0
-10.0,-3.0
-10.0,-3.0
-10.0,-1.0
-10.0,1.0
-10.0,1.0
-10.0,2.0
-10.0,3.0
-10.0,3.0
-10.0,3.0
-10.0,5.0
-10.0,5.0
-10.0,6.0
-10.0,6.0
-10.0,7.0
-10.0,8.0
-10.0,9.0
-10.0,10.0
-10.0,11.0
-10.0,16.0
-10.0,24.0
-10.0,31.0
-10.0,36.0
-10.0,47.0
-9.0,-43.0
-9.0,-41.0
-9.0,-39.0
-9.0,-38.0
-9.0,-38.0
-9.0,-36.0
-9.0,-36.0
-9.0,-36.0
-9.0,-35.0
-9.0,-34.0
-9.0,-33.0
-9.0,-32.0
-9.0,-32.0
-9.0,-32.0
-9.0,-30.0
-9.0,-30.0
-9.0,-30.0
-9.0,-30.0
-9.0,-30.0
-9.0,-30.0
-9.0,-30.0
-9.0,-29.0
-9.0,-29.0
-9.0,-29.0
-9.0,-29.0
-9.0,-29.0
-9.0,-29.0
-9.0,-29.0
-9.0,-28.0
-9.0,-28.0
-9.0,-28.0
-9.0,-28.0
-9.0,-28.0
-9.0,-28.0
-9.0,-28.0
-9.0,-28.0
-9.0,-28.0
-9.0,-27.0
-9.0,-27.0
-9.0,-27.0
-9.0,-27.0
-9.0,-27.0
-9.0,-26.0
-9.0,-26.0
-9.0,-26.0
-9.0,-26.0
-9.0,-26.0
-9.0,-26.0
-9.0,-26.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-25.0
-9.0,-24.0
-9.0,-24.0
-9.0,-24.0
-9.0,-24.0
-9.0,-24.0
-9.0,-23.0
-9.0,-23.0
-9.0,-23.0
-9.0,-23.0
-9.0,-23.0
-9.0,-23.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-22.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-21.0
-9.0,-20.0
-9.0,-20.0
-9.0,-20.0
-9.0,-20.0
-9.0,-20.0
-9.0,-20.0
-9.0,-20.0
-9.0,-20.0
-9.0,-19.0
-9.0,-19.0
-9.0,-19.0
-9.0,-19.0
-9.0,-19.0
-9.0,-19.0
-9.0,-19.0
-9.0,-19.0
-9.0,-19.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-18.0
-9.0,-17.0
-9.0,-17.0
-9.0,-17.0
-9.0,-17.0
-9.0,-17.0
-9.0,-17.0
-9.0,-17.0
-9.0,-17.0
-9.0,-16.0
-9.0,-16.0
-9.0,-16.0
-9.0,-16.0
-9.0,-16.0
-9.0,-15.0
-9.0,-15.0
-9.0,-15.0
-9.0,-15.0
-9.0,-15.0
-9.0,-15.0
-9.0,-15.0
-9.0,-15.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-14.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-13.0
-9.0,-12.0
-9.0,-12.0
-9.0,-12.0
-9.0,-12.0
-9.0,-12.0
-9.0,-12.0
-9.0,-12.0
-9.0,-11.0
-9.0,-11.0
-9.0,-11.0
-9.0,-11.0
-9.0,-11.0
-9.0,-11.0
-9.0,-11.0
-9.0,-11.0
-9.0,-10.0
-9.0,-10.0
-9.0,-10.0
-9.0,-10.0
-9.0,-10.0
-9.0,-10.0
-9.0,-10.0
-9.0,-10.0
-9.0,-10.0
-9.0,-9.0
-9.0,-9.0
-9.0,-9.0
-9.0,-9.0
-9.0,-9.0
-9.0,-8.0
-9.0,-8.0
-9.0,-8.0
-9.0,-8.0
-9.0,-7.0
-9.0,-7.0
-9.0,-7.0
-9.0,-7.0
-9.0,-7.0
-9.0,-7.0
-9.0,-7.0
-9.0,-6.0
-9.0,-6.0
-9.0,-6.0
-9.0,-5.0
-9.0,-5.0
-9.0,-5.0
-9.0,-5.0
-9.0,-5.0
-9.0,-5.0
-9.0,-5.0
-9.0,-5.0
-9.0,-4.0
-9.0,-4.0
-9.0,-4.0
-9.0,-4.0
-9.0,-4.0
-9.0,-4.0
-9.0,-4.0
-9.0,-4.0
-9.0,-4.0
-9.0,-3.0
-9.0,-3.0
-9.0,-3.0
-9.0,-3.0
-9.0,-3.0
-9.0,-3.0
-9.0,-3.0
-9.0,-2.0
-9.0,-2.0
-9.0,-2.0
-9.0,-2.0
-9.0,-2.0
-9.0,-1.0
-9.0,-1.0
-9.0,-1.0
-9.0,-1.0
-9.0,1.0
-9.0,1.0
-9.0,1.0
-9.0,1.0
-9.0,2.0
-9.0,3.0
-9.0,4.0
-9.0,5.0
-9.0,5.0
-9.0,6.0
-9.0,7.0
-9.0,7.0
-9.0,8.0
-9.0,8.0
-9.0,9.0
-9.0,9.0
-9.0,10.0
-9.0,10.0
-9.0,10.0
-9.0,10.0
-9.0,11.0
-9.0,11.0
-9.0,12.0
-9.0,19.0
-9.0,33.0
-9.0,58.0
-8.0,-64.0
-8.0,-54.0
-8.0,-47.0
-8.0,-41.0
-8.0,-40.0
-8.0,-38.0
-8.0,-38.0
-8.0,-35.0
-8.0,-35.0
-8.0,-35.0
-8.0,-35.0
-8.0,-34.0
-8.0,-34.0
-8.0,-34.0
-8.0,-34.0
-8.0,-34.0
-8.0,-34.0
-8.0,-34.0
-8.0,-33.0
-8.0,-33.0
-8.0,-33.0
-8.0,-33.0
-8.0,-32.0
-8.0,-32.0
-8.0,-32.0
-8.0,-31.0
-8.0,-31.0
-8.0,-31.0
-8.0,-30.0
-8.0,-30.0
-8.0,-30.0
-8.0,-30.0
-8.0,-30.0
-8.0,-30.0
-8.0,-30.0
-8.0,-29.0
-8.0,-29.0
-8.0,-29.0
-8.0,-29.0
-8.0,-29.0
-8.0,-29.0
-8.0,-29.0
-8.0,-29.0
-8.0,-28.0
-8.0,-28.0
-8.0,-28.0
-8.0,-28.0
-8.0,-28.0
-8.0,-28.0
-8.0,-28.0
-8.0,-28.0
-8.0,-27.0
-8.0,-27.0
-8.0,-27.0
-8.0,-27.0
-8.0,-27.0
-8.0,-27.0
-8.0,-27.0
-8.0,-26.0
-8.0,-26.0
-8.0,-26.0
-8.0,-26.0
-8.0,-26.0
-8.0,-26.0
-8.0,-26.0
-8.0,-26.0
-8.0,-25.0
-8.0,-25.0
-8.0,-25.0
-8.0,-25.0
-8.0,-25.0
-8.0,-25.0
-8.0,-25.0
-8.0,-25.0
-8.0,-25.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-24.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-23.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-22.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-21.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-20.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-19.0
-8.0,-18.0
-8.0,-18.0
-8.0,-18.0
-8.0,-18.0
-8.0,-18.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-17.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-16.0
-8.0,-15.0
-8.0,-15.0
-8.0,-15.0
-8.0,-15.0
-8.0,-15.0
-8.0,-15.0
-8.0,-15.0
-8.0,-15.0
-8.0,-15.0
-8.0,-14.0
-8.0,-14.0
-8.0,-14.0
-8.0,-14.0
-8.0,-14.0
-8.0,-14.0
-8.0,-14.0
-8.0,-14.0
-8.0,-14.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-13.0
-8.0,-12.0
-8.0,-12.0
-8.0,-12.0
-8.0,-12.0
-8.0,-12.0
-8.0,-12.0
-8.0,-12.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-11.0
-8.0,-10.0
-8.0,-10.0
-8.0,-10.0
-8.0,-10.0
-8.0,-10.0
-8.0,-10.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-9.0
-8.0,-8.0
-8.0,-8.0
-8.0,-8.0
-8.0,-8.0
-8.0,-8.0
-8.0,-8.0
-8.0,-7.0
-8.0,-7.0
-8.0,-7.0
-8.0,-7.0
-8.0,-7.0
-8.0,-7.0
-8.0,-6.0
-8.0,-6.0
-8.0,-6.0
-8.0,-6.0
-8.0,-6.0
-8.0,-6.0
-8.0,-6.0
-8.0,-6.0
-8.0,-5.0
-8.0,-5.0
-8.0,-5.0
-8.0,-5.0
-8.0,-5.0
-8.0,-5.0
-8.0,-5.0
-8.0,-4.0
-8.0,-4.0
-8.0,-4.0
-8.0,-3.0
-8.0,-3.0
-8.0,-3.0
-8.0,-3.0
-8.0,-3.0
-8.0,-3.0
-8.0,-3.0
-8.0,-3.0
-8.0,-3.0
-8.0,-2.0
-8.0,-2.0
-8.0,-2.0
-8.0,-2.0
-8.0,-2.0
-8.0,-1.0
-8.0,-1.0
-8.0,-1.0
-8.0,-1.0
-8.0,-1.0
-8.0,-1.0
-8.0,-1.0
-8.0,-1.0
-8.0,-1.0
-8.0,0.0
-8.0,0.0
-8.0,1.0
-8.0,1.0
-8.0,1.0
-8.0,1.0
-8.0,1.0
-8.0,2.0
-8.0,2.0
-8.0,2.0
-8.0,2.0
-8.0,2.0
-8.0,3.0
-8.0,3.0
-8.0,4.0
-8.0,4.0
-8.0,5.0
-8.0,5.0
-8.0,6.0
-8.0,6.0
-8.0,6.0
-8.0,7.0
-8.0,8.0
-8.0,8.0
-8.0,8.0
-8.0,10.0
-8.0,10.0
-8.0,11.0
-8.0,13.0
-8.0,13.0
-8.0,17.0
-8.0,22.0
-8.0,23.0
-8.0,23.0
-8.0,37.0
-8.0,42.0
-8.0,44.0
-7.0,-42.0
-7.0,-42.0
-7.0,-41.0
-7.0,-40.0
-7.0,-40.0
-7.0,-39.0
-7.0,-39.0
-7.0,-39.0
-7.0,-39.0
-7.0,-38.0
-7.0,-38.0
-7.0,-37.0
-7.0,-36.0
-7.0,-36.0
-7.0,-36.0
-7.0,-35.0
-7.0,-35.0
-7.0,-35.0
-7.0,-35.0
-7.0,-35.0
-7.0,-34.0
-7.0,-34.0
-7.0,-33.0
-7.0,-33.0
-7.0,-33.0
-7.0,-33.0
-7.0,-32.0
-7.0,-32.0
-7.0,-32.0
-7.0,-32.0
-7.0,-32.0
-7.0,-32.0
-7.0,-31.0
-7.0,-31.0
-7.0,-31.0
-7.0,-31.0
-7.0,-31.0
-7.0,-31.0
-7.0,-30.0
-7.0,-30.0
-7.0,-30.0
-7.0,-30.0
-7.0,-30.0
-7.0,-30.0
-7.0,-30.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-29.0
-7.0,-28.0
-7.0,-28.0
-7.0,-28.0
-7.0,-28.0
-7.0,-28.0
-7.0,-28.0
-7.0,-28.0
-7.0,-28.0
-7.0,-28.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-27.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-26.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-25.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-24.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-23.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-22.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-21.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-20.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-19.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-18.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-17.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
-7.0,-16.0
